"Kód kraja","Názov kraja","Kód územného obvodu","Názov územného obvodu","Kód okresu","Názov okresu","Kód obce","Názov obce","Okrsok","Počet zapísaných voličov","Počet zúčastnených voličov","Účasť voličov v %","Počet odovzdaných obálok","Podiel odovzdaných obálok v %","Počet platných hlasov pre všetkých kandidátov","Podiel platných hlasov pre všetkých kandidátov v %"
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526860,"Lomnička",1,1827,375,20.52,375,100.00,367,97.86
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526878,"Ľubotín",1,997,529,53.05,529,100.00,519,98.10
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526886,"Malý Lipník",1,371,259,69.81,259,100.00,259,100.00
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526894,"Matysová",1,60,48,80.00,48,100.00,48,100.00
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526908,"Mníšek nad Popradom",1,461,296,64.20,296,100.00,295,99.66
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526916,"Nižné Ružbachy",1,472,303,64.19,303,100.00,303,100.00
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526924,"Nová Ľubovňa",1,745,464,62.28,464,100.00,460,99.13
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526924,"Nová Ľubovňa",2,784,503,64.15,503,100.00,497,98.80
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526924,"Nová Ľubovňa",3,782,526,67.26,526,100.00,525,99.80
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526932,"Obručné",1,37,33,89.18,33,100.00,33,100.00
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526941,"Orlov",1,450,278,61.77,278,100.00,272,97.84
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526941,"Orlov",2,77,53,68.83,53,100.00,53,100.00
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526959,"Plaveč",1,1394,868,62.26,868,100.00,865,99.65
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526967,"Plavnica",1,1249,819,65.57,819,100.00,812,99.14
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526975,"Podolínec",1,1366,589,43.11,589,100.00,585,99.32
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526975,"Podolínec",2,981,637,64.93,637,100.00,629,98.74
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526983,"Pusté Pole",1,177,123,69.49,123,100.00,123,100.00
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526991,"Ruská Voľa nad Popradom",1,74,56,75.67,56,100.00,56,100.00
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526665,"Stará Ľubovňa",1,1323,512,38.69,512,100.00,509,99.41
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526665,"Stará Ľubovňa",2,703,402,57.18,402,100.00,402,100.00
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526665,"Stará Ľubovňa",3,745,457,61.34,457,100.00,451,98.68
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526665,"Stará Ľubovňa",4,951,558,58.67,558,100.00,551,98.74
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526665,"Stará Ľubovňa",5,1081,179,16.55,179,100.00,178,99.44
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526665,"Stará Ľubovňa",6,803,412,51.30,412,100.00,411,99.75
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526665,"Stará Ľubovňa",7,913,646,70.75,646,100.00,641,99.22
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526665,"Stará Ľubovňa",8,942,589,62.52,586,99.49,582,98.81
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526665,"Stará Ľubovňa",9,970,558,57.52,558,100.00,555,99.46
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526665,"Stará Ľubovňa",10,946,602,63.63,602,100.00,600,99.66
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526665,"Stará Ľubovňa",11,926,558,60.25,558,100.00,555,99.46
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526665,"Stará Ľubovňa",12,840,483,57.50,483,100.00,481,99.58
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",526665,"Stará Ľubovňa",13,859,550,64.02,550,100.00,550,100.00
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527009,"Starina",1,52,37,71.15,37,100.00,37,100.00
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527017,"Stráňany",1,153,105,68.62,105,100.00,105,100.00
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527025,"Sulín",1,244,156,63.93,156,100.00,151,96.79
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527033,"Šambron",1,289,215,74.39,215,100.00,215,100.00
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527041,"Šarišské Jastrabie",1,953,470,49.31,470,100.00,467,99.36
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527050,"Údol",1,294,222,75.51,222,100.00,221,99.54
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527068,"Veľká Lesná",1,383,261,68.14,261,100.00,260,99.61
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527076,"Veľký Lipník",1,698,477,68.33,477,100.00,471,98.74
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527084,"Vislanka",1,217,126,58.06,126,100.00,125,99.20
7,"Prešovský kraj",706,"Stará Ľubovňa",710,"Stará Ľubovňa",527092,"Vyšné Ružbachy",1,1197,745,62.23,745,100.00,741,99.46
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527114,"Baňa",1,165,87,52.72,87,100.00,87,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527157,"Breznica",1,642,390,60.74,390,100.00,385,98.71
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527165,"Breznička",1,109,66,60.55,66,100.00,66,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527173,"Brusnica",1,233,137,58.79,137,100.00,135,98.54
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527181,"Bukovce",1,414,243,58.69,243,100.00,240,98.76
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527190,"Bystrá",1,26,24,92.30,24,100.00,24,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527203,"Bžany",1,254,147,57.87,147,100.00,145,98.63
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527262,"Duplín",1,391,228,58.31,228,100.00,225,98.68
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527289,"Gribov",1,143,93,65.03,93,100.00,93,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527297,"Havaj",1,302,178,58.94,178,100.00,175,98.31
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527335,"Chotča",1,495,321,64.84,321,100.00,320,99.68
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527343,"Jakušovce",1,36,21,58.33,21,100.00,21,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527386,"Kolbovce",1,140,87,62.14,87,100.00,87,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527408,"Korunková",1,60,47,78.33,47,100.00,46,97.87
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527416,"Kožuchovce",1,49,41,83.67,41,100.00,41,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527467,"Krišľovce",1,35,18,51.42,18,100.00,18,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527793,"Kručov",1,176,134,76.13,134,100.00,134,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527475,"Krušinec",1,191,102,53.40,102,100.00,102,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527513,"Lomné",1,209,126,60.28,126,100.00,126,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527521,"Makovce",1,124,86,69.35,86,100.00,85,98.83
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527530,"Malá Poľana",1,86,51,59.30,51,100.00,51,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527572,"Miková",1,108,65,60.18,65,100.00,65,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527581,"Miňovce",1,288,198,68.75,198,100.00,198,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527611,"Mrázovce",1,72,50,69.44,50,100.00,50,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527637,"Nižná Olšava",1,316,192,60.75,192,100.00,189,98.43
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527700,"Oľšavka",1,159,99,62.26,99,100.00,98,98.98
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527726,"Potoky",1,78,45,57.69,45,100.00,45,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527718,"Potôčky",1,63,41,65.07,41,100.00,41,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527815,"Soľník",1,32,24,75.00,24,100.00,24,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527823,"Staškovce",1,229,137,59.82,136,99.27,135,98.54
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527840,"Stropkov",1,334,208,62.27,208,100.00,208,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527840,"Stropkov",2,879,508,57.79,508,100.00,508,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527840,"Stropkov",3,730,415,56.84,415,100.00,410,98.79
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527840,"Stropkov",4,1097,446,40.65,446,100.00,444,99.55
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527840,"Stropkov",5,888,375,42.22,375,100.00,375,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527840,"Stropkov",6,846,543,64.18,543,100.00,540,99.44
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527840,"Stropkov",7,902,506,56.09,506,100.00,503,99.40
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527840,"Stropkov",8,916,569,62.11,569,100.00,566,99.47
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527840,"Stropkov",9,703,402,57.18,402,100.00,400,99.50
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527840,"Stropkov",10,322,213,66.14,213,100.00,211,99.06
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527866,"Šandal",1,246,140,56.91,140,100.00,139,99.28
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527912,"Tisinec",1,403,260,64.51,260,100.00,260,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527921,"Tokajík",1,87,59,67.81,59,100.00,58,98.30
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527939,"Turany nad Ondavou",1,294,185,62.92,185,100.00,185,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527971,"Varechovce",1,120,78,65.00,78,100.00,78,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527980,"Veľkrop",1,176,95,53.97,95,100.00,95,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",527998,"Vislava",1,165,118,71.51,118,100.00,118,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",528005,"Vladiča",1,67,37,55.22,37,100.00,37,100.00
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",528013,"Vojtovce",1,88,51,57.95,51,100.00,50,98.03
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",528021,"Vyškovce",1,119,71,59.66,71,100.00,69,97.18
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",528048,"Vyšná Olšava",1,457,279,61.05,279,100.00,278,99.64
7,"Prešovský kraj",707,"Stropkov",711,"Stropkov",560073,"Vyšný Hrabovec",1,153,81,52.94,81,100.00,80,98.76
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527122,"Belejovce",1,29,22,75.86,22,100.00,22,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527131,"Beňadikovce",1,157,87,55.41,87,100.00,85,97.70
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527149,"Bodružal",1,52,29,55.76,29,100.00,29,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527211,"Cernina",1,451,263,58.31,263,100.00,263,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527220,"Cigla",1,79,52,65.82,52,100.00,52,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527238,"Dlhoňa",1,68,42,61.76,42,100.00,41,97.61
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527246,"Dobroslava",1,40,30,75.00,30,100.00,30,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527254,"Dubová",1,171,104,60.81,104,100.00,104,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",580601,"Dukovce",1,235,154,65.53,154,100.00,153,99.35
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527271,"Fijaš",1,107,80,74.76,80,100.00,80,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",519197,"Giraltovce",1,1091,588,53.89,588,100.00,584,99.31
7,"Prešovský kraj",708,"Svidník",712,"Svidník",519197,"Giraltovce",2,1068,454,42.50,454,100.00,450,99.11
7,"Prešovský kraj",708,"Svidník",712,"Svidník",519197,"Giraltovce",3,977,515,52.71,515,100.00,513,99.61
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527301,"Havranec",1,14,12,85.71,12,100.00,12,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527319,"Hrabovčík",1,238,176,73.94,176,100.00,176,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527327,"Hunkovce",1,244,124,50.81,124,100.00,124,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527351,"Jurkova Voľa",1,72,55,76.38,55,100.00,55,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",519316,"Kalnište",1,406,253,62.31,253,100.00,253,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527360,"Kapišová",1,369,167,45.25,167,100.00,165,98.80
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527378,"Kečkovce",1,185,68,36.75,68,100.00,68,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",519332,"Kobylnice",1,76,58,76.31,58,100.00,58,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527394,"Korejovce",1,71,53,74.64,53,100.00,52,98.11
7,"Prešovský kraj",708,"Svidník",712,"Svidník",519391,"Kračúnovce",1,969,655,67.59,655,100.00,644,98.32
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527424,"Krajná Bystrá",1,327,196,59.93,196,100.00,196,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527432,"Krajná Poľana",1,163,88,53.98,88,100.00,87,98.86
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527441,"Krajná Porúbka",1,40,31,77.50,31,100.00,31,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527459,"Krajné Čierno",1,64,50,78.12,50,100.00,50,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527483,"Kružlová",1,504,194,38.49,194,100.00,192,98.96
7,"Prešovský kraj",708,"Svidník",712,"Svidník",519448,"Kuková",1,584,360,61.64,360,100.00,357,99.16
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527491,"Kurimka",1,284,172,60.56,172,100.00,172,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527505,"Ladomirová",1,781,326,41.74,326,100.00,325,99.69
7,"Prešovský kraj",708,"Svidník",712,"Svidník",519537,"Lúčka",1,416,252,60.57,252,100.00,252,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",519561,"Lužany pri Topli",1,199,139,69.84,139,100.00,137,98.56
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527548,"Matovce",1,91,63,69.23,63,100.00,63,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527556,"Medvedie",1,41,37,90.24,37,100.00,37,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527564,"Mestisko",1,339,227,66.96,227,100.00,227,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",519596,"Mičakovce",1,98,64,65.30,64,100.00,64,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527599,"Miroľa",1,58,45,77.58,45,100.00,45,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527602,"Mlynárovce",1,183,106,57.92,106,100.00,106,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527629,"Nižná Jedľová",1,91,73,80.21,73,100.00,72,98.63
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527645,"Nižná Pisaná",1,74,54,72.97,54,100.00,54,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527653,"Nižný Komárnik",1,120,89,74.16,89,100.00,89,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527661,"Nižný Mirošov",1,210,106,50.47,106,100.00,106,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527670,"Nižný Orlík",1,268,203,75.74,203,100.00,201,99.01
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527688,"Nová Polianka",1,58,35,60.34,35,100.00,34,97.14
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527696,"Okrúhle",1,468,287,61.32,287,100.00,286,99.65
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527734,"Príkra",1,19,17,89.47,17,100.00,17,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527742,"Pstriná",1,64,48,75.00,48,100.00,48,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527751,"Radoma",1,343,223,65.01,223,100.00,222,99.55
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527769,"Rakovčík",1,117,77,65.81,77,100.00,77,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527777,"Rovné",1,381,257,67.45,257,100.00,257,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527785,"Roztoky",1,286,86,30.06,86,100.00,86,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527807,"Soboš",1,127,93,73.22,93,100.00,88,94.62
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527831,"Stročín",1,428,224,52.33,224,100.00,224,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527858,"Svidnička",1,114,79,69.29,79,100.00,79,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527106,"Svidník",1,824,530,64.32,530,100.00,529,99.81
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527106,"Svidník",2,874,535,61.21,535,100.00,533,99.62
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527106,"Svidník",3,830,498,60.00,498,100.00,496,99.59
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527106,"Svidník",4,1029,492,47.81,492,100.00,487,98.98
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527106,"Svidník",5,1039,541,52.06,541,100.00,541,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527106,"Svidník",6,882,517,58.61,517,100.00,509,98.45
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527106,"Svidník",7,914,533,58.31,533,100.00,528,99.06
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527106,"Svidník",8,790,470,59.49,470,100.00,469,99.78
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527106,"Svidník",9,798,524,65.66,524,100.00,523,99.80
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527874,"Šarbov",1,15,13,86.66,13,100.00,13,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527882,"Šarišský Štiavnik",1,200,121,60.50,121,100.00,120,99.17
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527891,"Šemetkovce",1,68,43,63.23,43,100.00,43,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527904,"Štefurov",1,83,54,65.06,54,100.00,54,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527947,"Vagrinec",1,95,63,66.31,63,100.00,63,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527955,"Valkovce",1,178,116,65.16,116,100.00,115,99.13
7,"Prešovský kraj",708,"Svidník",712,"Svidník",527963,"Vápeník",1,37,32,86.48,32,100.00,32,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",528030,"Vyšná Jedľová",1,157,118,75.15,118,100.00,118,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",528056,"Vyšná Pisaná",1,62,51,82.25,51,100.00,51,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",528064,"Vyšný Komárnik",1,66,50,75.75,50,100.00,49,98.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",528072,"Vyšný Mirošov",1,451,211,46.78,211,100.00,209,99.05
7,"Prešovský kraj",708,"Svidník",712,"Svidník",528081,"Vyšný Orlík",1,321,187,58.25,187,100.00,187,100.00
7,"Prešovský kraj",708,"Svidník",712,"Svidník",519987,"Železník",1,370,229,61.89,229,100.00,227,99.12
7,"Prešovský kraj",708,"Svidník",712,"Svidník",519995,"Želmanovce",1,259,172,66.40,172,100.00,171,99.41
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544060,"Babie",1,194,130,67.01,130,100.00,129,99.23
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544078,"Banské",1,1336,602,45.05,602,100.00,601,99.83
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544086,"Benkovce",1,438,252,57.53,252,100.00,251,99.60
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544094,"Bystré",1,1066,651,61.06,651,100.00,644,98.92
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544094,"Bystré",2,1055,470,44.54,470,100.00,469,99.78
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544108,"Cabov",1,300,227,75.66,227,100.00,226,99.55
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544116,"Čaklov",1,776,526,67.78,526,100.00,519,98.66
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544116,"Čaklov",2,1166,418,35.84,418,100.00,418,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544124,"Čičava",1,871,327,37.54,327,100.00,323,98.77
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544132,"Čierne nad Topľou",1,576,400,69.44,400,100.00,400,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544141,"Ďapalovce",1,331,240,72.50,240,100.00,239,99.58
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544159,"Davidov",1,621,417,67.14,417,100.00,415,99.52
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544167,"Detrík",1,47,27,57.44,27,100.00,27,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544175,"Dlhé Klčovo",1,1077,650,60.35,650,100.00,642,98.76
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544183,"Ďurďoš",1,196,82,41.83,82,100.00,81,98.78
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544191,"Giglovce",1,123,80,65.04,80,100.00,80,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544205,"Girovce",1,52,43,82.69,43,100.00,43,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544213,"Hanušovce nad Topľou",1,1501,533,35.50,533,100.00,523,98.12
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544213,"Hanušovce nad Topľou",2,1288,817,63.43,817,100.00,807,98.77
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",581674,"Hencovce",1,1047,654,62.46,654,100.00,652,99.69
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544221,"Hermanovce nad Topľou",1,574,373,64.98,373,100.00,372,99.73
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544230,"Hlinné",1,1351,457,33.82,457,100.00,456,99.78
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528731,"Holčíkovce",1,397,261,65.74,261,100.00,261,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528749,"Jasenovce",1,172,108,62.79,108,100.00,107,99.07
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528757,"Jastrabie nad Topľou",1,355,168,47.32,168,100.00,168,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528765,"Juskova Voľa",1,258,200,77.51,200,100.00,198,99.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528773,"Kamenná Poruba",1,1040,308,29.61,308,100.00,305,99.02
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528781,"Kladzany",1,446,283,63.45,283,100.00,282,99.64
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528790,"Komárany",1,371,239,64.42,239,100.00,238,99.58
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528811,"Kučín",1,393,153,38.93,152,99.34,152,99.34
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528820,"Kvakovce",1,395,220,55.69,220,100.00,220,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528838,"Majerovce",1,356,232,65.16,232,100.00,228,98.27
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528846,"Malá Domaša",1,452,316,69.91,316,100.00,315,99.68
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528854,"Matiaška",1,221,161,72.85,161,100.00,160,99.37
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528862,"Medzianky",1,250,187,74.80,187,100.00,187,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528871,"Merník",1,478,310,64.85,310,100.00,307,99.03
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528889,"Michalok",1,254,169,66.53,169,100.00,168,99.40
