IDN4,obec,populace,centroid-lat,centroid-lon,obec_code,víťaz,Korčok,Pellegrini
526207,Rožňavské Bystré,597,48.673826,20.4416853,526207.0,Pellegrini,0.0,100.0
526215,Rudná - Rozsnyórudna,704,48.6632454,20.4841374,526215.0,Korčok,0.0,0.0
526223,Silica - Szilice,542,48.5692194,20.5286036,526223.0,Korčok,0.0,0.0
526231,Silická Brezová - Szádvárborsa,142,48.5333964,20.4885701,526231.0,Korčok,0.0,0.0
526240,Silická Jablonica - Jablonca,182,48.5662926,20.5913535,526240.0,Korčok,0.0,0.0
526258,Sirk,1314,48.6346975,20.099186,526258.0,Korčok,0.0,0.0
526266,Slavec - Szalóc,473,48.5790479,20.4696695,526266.0,Korčok,0.0,0.0
526274,Slavoška,132,48.736314,20.3374727,526274.0,Korčok,0.0,0.0
526282,Slavošovce,1797,48.721885,20.2743947,526282.0,Korčok,60.0,40.0
526291,Stratená,120,48.8529422,20.3470148,526291.0,Korčok,0.0,0.0
526304,Šivetice,360,48.5734517,20.269367,526304.0,Korčok,0.0,0.0
526312,Štítnik,1478,48.58859,20.3589304,526312.0,Korčok,0.0,0.0
526321,Turčok,287,48.6391221,20.1417072,526321.0,Korčok,0.0,0.0
526339,Vlachovo,785,48.7919768,20.4230358,526339.0,Pellegrini,0.0,100.0
526347,Vyšná Slaná,445,48.7893604,20.3262484,526347.0,Korčok,0.0,0.0
526355,Spišská Nová Ves,35431,48.9080359,20.5225481,526355.0,Pellegrini,9.45,90.55
526363,Arnutovce,812,48.9803363,20.4932245,526363.0,Pellegrini,0.0,100.0
526371,Baldovce,172,48.9900124,20.7146571,526371.0,Korčok,0.0,0.0
526380,Beharovce,169,49.0069231,20.8187905,526380.0,Korčok,0.0,0.0
526398,Betlanovce,744,48.9660853,20.3521306,526398.0,Korčok,0.0,0.0
526401,Bijacovce,967,49.0404537,20.812207,526401.0,Pellegrini,0.0,100.0
526410,Brutovce,150,49.0895472,20.7908201,526410.0,Korčok,0.0,0.0
526428,Buglovce,280,48.9841901,20.6934317,526428.0,Pellegrini,0.0,100.0
526436,Bystrany,3824,48.9573757,20.7527607,526436.0,Pellegrini,0.0,100.0
526444,Danišovce,575,48.9588331,20.6176926,526444.0,Pellegrini,0.0,100.0
526452,Dlhé Stráže,597,49.0276948,20.5211734,526452.0,Pellegrini,0.0,100.0
526461,Doľany (LE),779,49.0223938,20.6476903,526461.0,Korčok,0.0,0.0
526479,Domaňovce,907,48.9693676,20.65206,526479.0,Pellegrini,16.67,83.33
526487,Dravce,809,49.0252336,20.4925608,526487.0,Korčok,50.0,50.0
526495,Dúbrava (LE),329,48.984328,20.8565181,526495.0,Korčok,0.0,0.0
526509,Gelnica,5951,48.8317541,20.9360542,526509.0,Pellegrini,0.0,100.0
526517,Granč-Petrovce,633,48.997247,20.8060376,526517.0,Pellegrini,20.0,80.0
526525,Harakovce,58,48.998627,20.8456347,526525.0,Korčok,0.0,0.0
526533,Harichovce,1842,48.9622119,20.5855672,526533.0,Korčok,60.0,40.0
526541,Helcmanovce,1414,48.8370908,20.8575912,526541.0,Pellegrini,16.67,83.33
526550,Henclová,100,48.7695065,20.5769089,526550.0,Korčok,0.0,0.0
526568,Hincovce,253,48.9642012,20.7214459,526568.0,Korčok,0.0,0.0
526576,Hnilčík,542,48.853859,20.5458533,526576.0,Pellegrini,0.0,100.0
526584,Hnilec,414,48.8283388,20.5003758,526584.0,Korčok,0.0,0.0
526592,Hrabušice,2583,48.9506018,20.3809604,526592.0,Korčok,100.0,0.0
526606,Vyšné Repaše,87,49.067788,20.6857058,526606.0,Pellegrini,0.0,100.0
526614,Vyšný Slavkov,260,49.0658895,20.8705393,526614.0,Pellegrini,0.0,100.0
526631,Závadka (GL),598,48.8736731,20.6237513,526631.0,Pellegrini,25.0,75.0
526649,Žakarovce,699,48.8808725,20.9281566,526649.0,Korčok,0.0,0.0
526657,Žehra,2602,48.9828521,20.7953113,526657.0,Korčok,0.0,0.0
526665,Stará Ľubovňa,15938,49.3153929,20.6939167,526665.0,Pellegrini,6.9,93.1
526673,Čirč - Чірч,1330,49.274523,20.9445455,526673.0,Pellegrini,0.0,100.0
526681,Ďurková,224,49.2402911,20.8570545,526681.0,Pellegrini,0.0,100.0
526690,Forbasy,459,49.2852085,20.6121195,526690.0,Pellegrini,0.0,100.0
526703,Hajtovka,68,49.3021281,20.7651618,526703.0,Korčok,0.0,0.0
526711,Haligovce,650,49.3662893,20.4504051,526711.0,Pellegrini,0.0,100.0
526720,Hniezdne,1428,49.2992704,20.6348122,526720.0,Pellegrini,0.0,100.0
526738,Hraničné,193,49.3810333,20.6969693,526738.0,Korčok,100.0,0.0
526746,Hromoš,498,49.2423814,20.7992863,526746.0,Pellegrini,0.0,100.0
526754,Chmeľnica,980,49.2889645,20.7349849,526754.0,Pellegrini,0.0,100.0
526762,Jakubany,2841,49.206618,20.6804758,526762.0,Pellegrini,0.0,100.0
526771,Jarabina - Орябина,919,49.3622196,20.6605457,526771.0,Korčok,0.0,0.0
526789,Kamienka (SL) - Камюнка,1336,49.348798,20.5948217,526789.0,Pellegrini,0.0,100.0
526797,Kolačkov,1266,49.247009,20.6366324,526797.0,Pellegrini,0.0,100.0
526801,Kremná,94,49.3579452,20.6982613,526801.0,Pellegrini,0.0,100.0
526819,Kyjov,737,49.2283187,20.9548879,526819.0,Pellegrini,0.0,100.0
526827,Lacková,154,49.3158638,20.5875153,526827.0,Pellegrini,0.0,100.0
526835,Legnava,94,49.3298828,20.8609387,526835.0,Korčok,0.0,0.0
526843,Lesnica,488,49.3997511,20.4698114,526843.0,Pellegrini,0.0,100.0
526851,Litmanová - Літманова,633,49.3839513,20.6240087,526851.0,Pellegrini,0.0,100.0
526860,Lomnička,3239,49.2318965,20.5952824,526860.0,Pellegrini,0.0,100.0
526878,Ľubotín,1319,49.2610247,20.8859857,526878.0,Pellegrini,0.0,100.0
526886,Malý Lipník,455,49.3346692,20.7876447,526886.0,Pellegrini,0.0,100.0
526894,Matysová - Матисова,56,49.3250682,20.7506564,526894.0,Korčok,0.0,0.0
526908,Mníšek nad Popradom,611,49.4018977,20.7146399,526908.0,Pellegrini,5.88,94.12
526916,Nižné Ružbachy,626,49.2825358,20.581476,526916.0,Korčok,50.0,50.0
526924,Nová Ľubovňa,3009,49.2700719,20.6851239,526924.0,Pellegrini,7.14,92.86
526932,Obručné - Обручне,26,49.2932543,20.9869242,526932.0,Korčok,0.0,0.0
526941,Orlov,601,49.2981026,20.8770103,526941.0,Korčok,0.0,0.0
526959,Plaveč,1786,49.261337,20.8388999,526959.0,Pellegrini,20.0,80.0
526967,Plavnica,1637,49.2693634,20.7688914,526967.0,Pellegrini,0.0,100.0
526975,Podolínec,3108,49.2784454,20.530095,526975.0,Pellegrini,0.0,100.0
526983,Pusté Pole,217,49.2137481,20.904428,526983.0,Pellegrini,0.0,100.0
526991,Ruská Voľa nad Popradom - Руська Воля над Попрадом,80,49.2914945,20.9635863,526991.0,Pellegrini,0.0,100.0
527009,Starina,52,49.3194962,20.8307755,527009.0,Korčok,0.0,0.0
527017,Stráňany - Страняны,187,49.3587581,20.5398994,527017.0,Korčok,0.0,0.0
527025,Sulín,305,49.3622704,20.7488522,527025.0,Pellegrini,0.0,100.0
527033,Šambron,376,49.2210532,20.744961,527033.0,Korčok,0.0,0.0
527041,Šarišské Jastrabie,1492,49.2453126,20.9330641,527041.0,Pellegrini,0.0,100.0
527050,Údol - Удол,371,49.2968983,20.8083463,527050.0,Korčok,50.0,50.0
527068,Veľká Lesná,502,49.3234433,20.4385177,527068.0,Pellegrini,0.0,100.0
527076,Veľký Lipník,914,49.3589154,20.4972538,527076.0,Pellegrini,33.33,66.67
527084,Vislanka,265,49.2257398,20.8618163,527084.0,Pellegrini,0.0,100.0
527092,Vyšné Ružbachy,1404,49.3161565,20.5518788,527092.0,Pellegrini,0.0,100.0
527106,Svidník,10168,49.3074887,21.5728336,527106.0,Pellegrini,12.5,87.5
527114,Baňa,187,49.216821,21.6082576,527114.0,Pellegrini,0.0,100.0
527122,Belejovce,24,49.3741585,21.5421496,527122.0,Korčok,0.0,0.0
527131,Beňadikovce - Бенядиківцї,204,49.2280987,21.5444495,527131.0,Korčok,0.0,0.0
527149,Bodružal,60,49.3516173,21.7101013,527149.0,Pellegrini,0.0,100.0
527157,Breznica,814,49.1602203,21.667578,527157.0,Pellegrini,0.0,100.0
527165,Breznička (SP),127,49.2253743,21.7084776,527165.0,Pellegrini,0.0,100.0
527173,Brusnica,308,49.1495441,21.7035226,527173.0,Korčok,0.0,0.0
527181,Bukovce,522,49.2686725,21.713176,527181.0,Pellegrini,0.0,100.0
527190,Bystrá (SP),21,49.2455981,21.8205582,527190.0,Korčok,0.0,0.0
527203,Bžany,215,49.0709362,21.6402518,527203.0,Pellegrini,0.0,100.0
527211,Cernina,581,49.2981411,21.4739286,527211.0,Pellegrini,0.0,100.0
527220,Cigla - Ціґла,74,49.3618823,21.3956873,527220.0,Korčok,0.0,0.0
527238,Dlhoňa,91,49.4144664,21.5698436,527238.0,Korčok,0.0,0.0
527246,Dobroslava - Доброслава,46,49.3666356,21.6174392,527246.0,Korčok,0.0,0.0
527254,Dubová (SK) - Дубова,200,49.3591394,21.4354475,527254.0,Korčok,0.0,0.0
527262,Duplín,509,49.2366136,21.6230115,527262.0,Korčok,0.0,0.0
527271,Fijaš,146,49.1271763,21.5788645,527271.0,Korčok,0.0,0.0
527289,Gribov,189,49.2997393,21.7204595,527289.0,Pellegrini,0.0,100.0
527297,Havaj - Гавай,425,49.2584544,21.7933277,527297.0,Pellegrini,0.0,100.0
527301,Havranec,15,49.4199925,21.5425011,527301.0,Korčok,0.0,0.0
527319,Hrabovčík,329,49.2832042,21.5504495,527319.0,Korčok,0.0,0.0
527327,Hunkovce,328,49.3634626,21.6524589,527327.0,Pellegrini,0.0,100.0
527335,Chotča,629,49.2414397,21.6953288,527335.0,Korčok,50.0,50.0
527343,Jakušovce - Якушівцї,40,49.1570384,21.7530197,527343.0,Korčok,0.0,0.0
527351,Jurkova Voľa - Юркова Воля,84,49.3177295,21.5026563,527351.0,Korčok,0.0,0.0
527360,Kapišová,450,49.3442282,21.596191,527360.0,Pellegrini,0.0,100.0
527378,Kečkovce,254,49.3946317,21.5148552,527378.0,Pellegrini,0.0,100.0
527386,Kolbovce,177,49.1737504,21.7339385,527386.0,Korčok,0.0,0.0
527394,Korejovce,76,49.3823583,21.640331,527394.0,Pellegrini,0.0,100.0
527408,Korunková,76,49.1984201,21.7576939,527408.0,Korčok,0.0,0.0
527416,Kožuchovce - Кожухівцї,48,49.3244645,21.7031047,527416.0,Korčok,0.0,0.0
527424,Krajná Bystrá,474,49.3922374,21.6736234,527424.0,Korčok,0.0,0.0
527432,Krajná Poľana,212,49.3624536,21.6836456,527432.0,Korčok,0.0,0.0
527441,Krajná Porúbka - Крайня Порубка,35,49.4152521,21.6509531,527441.0,Korčok,0.0,0.0
527459,Krajné Čierno - Крайнє Чорне,79,49.3442298,21.6737022,527459.0,Korčok,0.0,0.0
527467,Krišľovce - Кришлівцї,32,49.136838,21.7252452,527467.0,Korčok,0.0,0.0
527475,Krušinec,238,49.2371499,21.6573716,527475.0,Korčok,0.0,0.0
527483,Kružlová - Кружлёва,705,49.3639598,21.5770156,527483.0,Korčok,0.0,0.0
527491,Kurimka - Куримка,386,49.3258563,21.4352365,527491.0,Korčok,0.0,0.0
527505,Ladomirová,1045,49.3323258,21.6300431,527505.0,Korčok,100.0,0.0
527513,Lomné,236,49.1066084,21.6280943,527513.0,Korčok,0.0,0.0
527521,Makovce,144,49.255986,21.748247,527521.0,Pellegrini,0.0,100.0
527530,Malá Poľana - Мала Поляна,115,49.2798041,21.8275893,527530.0,Korčok,0.0,0.0
527548,Matovce,117,49.1466098,21.5376141,527548.0,Korčok,0.0,0.0
527556,Medvedie - Медведже,44,49.4004835,21.6416554,527556.0,Pellegrini,0.0,100.0
527564,Mestisko,447,49.2594466,21.5795705,527564.0,Pellegrini,0.0,100.0
527572,Miková - Микова,146,49.3022812,21.827168,527572.0,Korčok,0.0,0.0
527581,Miňovce,339,49.1298229,21.6580271,527581.0,Korčok,0.0,0.0
527599,Miroľa - Мироля,56,49.3333523,21.7335176,527599.0,Korčok,100.0,0.0
527602,Mlynárovce,215,49.2514893,21.5242899,527602.0,Korčok,0.0,0.0
527611,Mrázovce,81,49.1164666,21.675637,527611.0,Korčok,0.0,0.0
527629,Nižná Jedľová - Нижня Ядлова,104,49.3379878,21.5615629,527629.0,Pellegrini,0.0,100.0
527637,Nižná Olšava,423,49.1462378,21.6313303,527637.0,Pellegrini,0.0,100.0
527645,Nižná Pisaná,83,49.3876438,21.6000581,527645.0,Pellegrini,0.0,100.0
527653,Nižný Komárnik,178,49.3814416,21.7191679,527653.0,Korčok,0.0,0.0
527661,Nižný Mirošov,270,49.3592599,21.4709726,527661.0,Korčok,0.0,0.0
527670,Nižný Orlík,317,49.33026,21.529835,527670.0,Pellegrini,0.0,100.0
527688,Nová Polianka,66,49.2906855,21.6192053,527688.0,Korčok,0.0,0.0
527696,Okrúhle,574,49.1840216,21.5440091,527696.0,Pellegrini,0.0,100.0
527700,Oľšavka (SP),191,49.2960549,21.6880435,527700.0,Pellegrini,0.0,100.0
527718,Potôčky,70,49.2077218,21.7196734,527718.0,Korčok,0.0,0.0
527726,Potoky,88,49.2635755,21.6321978,527726.0,Korčok,0.0,0.0
527734,Príkra,12,49.3631776,21.744475,527734.0,Korčok,0.0,0.0
527742,Pstriná - Пстрина,56,49.3078633,21.7479192,527742.0,Korčok,0.0,0.0
527751,Radoma,424,49.1984784,21.5704543,527751.0,Pellegrini,0.0,100.0
527769,Rakovčík - Раківчік,136,49.2410296,21.5741657,527769.0,Korčok,0.0,0.0
527777,Rovné (SK),478,49.2815941,21.5151847,527777.0,Korčok,100.0,0.0
527785,Roztoky,436,49.3979629,21.4873322,527785.0,Korčok,100.0,0.0
527793,Kručov,206,49.1178403,21.6038802,527793.0,Korčok,0.0,0.0
527807,Soboš,144,49.1457722,21.5631107,527807.0,Korčok,0.0,0.0
527815,Soľník,35,49.2149927,21.745218,527815.0,Pellegrini,0.0,100.0
527823,Staškovce,251,49.279143,21.7551322,527823.0,Korčok,0.0,0.0
527831,Stročín,561,49.2684234,21.6052848,527831.0,Pellegrini,0.0,100.0
527840,Stropkov,10067,49.1975064,21.6641199,527840.0,Pellegrini,0.0,100.0
527858,Svidnička,142,49.3856899,21.567226,527858.0,Pellegrini,0.0,100.0
527866,Šandal,310,49.1882713,21.6172601,527866.0,Pellegrini,0.0,100.0
527874,Šarbov,17,49.4294259,21.6237481,527874.0,Korčok,0.0,0.0
527882,Šarišský Štiavnik,264,49.2145319,21.5646209,527882.0,Pellegrini,0.0,100.0
527891,Šemetkovce,90,49.3150559,21.6665505,527891.0,Korčok,0.0,0.0
527904,Štefurov,105,49.1870922,21.4969894,527904.0,Korčok,0.0,0.0
527912,Tisinec,478,49.2217156,21.6436374,527912.0,Korčok,0.0,0.0
527921,Tokajík,90,49.1104897,21.7045879,527921.0,Korčok,0.0,0.0
527939,Turany nad Ondavou,348,49.08923,21.6642221,527939.0,Pellegrini,0.0,100.0
527947,Vagrinec - Ваґрінець,116,49.3106335,21.6336323,527947.0,Korčok,0.0,0.0
527955,Valkovce,212,49.1657599,21.521178,527955.0,Pellegrini,0.0,100.0
527963,Vápeník - Вапеник,40,49.3964358,21.539241,527963.0,Korčok,0.0,0.0
527971,Varechovce,138,49.2236269,21.7981019,527971.0,Korčok,0.0,0.0
527980,Veľkrop,231,49.2356235,21.7519021,527980.0,Korčok,0.0,0.0
527998,Vislava,201,49.2820632,21.6589132,527998.0,Korčok,0.0,0.0
528005,Vladiča,65,49.323148,21.7811072,528005.0,Korčok,0.0,0.0
528013,Vojtovce,98,49.2050753,21.6965788,528013.0,Korčok,0.0,0.0
528021,Vyškovce - Вышківцї,132,49.2549943,21.6658125,528021.0,Korčok,100.0,0.0
528030,Vyšná Jedľová - Вышня Ядлова,189,49.3536059,21.5439112,528030.0,Korčok,0.0,0.0
528048,Vyšná Olšava,641,49.1602196,21.5987258,528048.0,Pellegrini,0.0,100.0
528056,Vyšná Pisaná - Вышня Писана,65,49.4144226,21.6022992,528056.0,Korčok,0.0,0.0
528064,Vyšný Komárnik,80,49.4036005,21.7053101,528064.0,Korčok,0.0,0.0
528072,Vyšný Mirošov - Вышнїй Мирошів,597,49.39135,21.4513632,528072.0,Pellegrini,0.0,100.0
528081,Vyšný Orlík - Вышнїй Верліх,385,49.3462784,21.4957162,528081.0,Pellegrini,0.0,100.0
528099,Trebišov,23213,48.6268912,21.734893,528099.0,Pellegrini,16.67,83.33
528102,Bačka - Bacska,627,48.4439057,22.0542003,528102.0,Korčok,0.0,0.0
528111,Bačkov,711,48.7558218,21.6048165,528111.0,Pellegrini,0.0,100.0
528129,Bara - Bári,280,48.4218635,21.7250577,528129.0,Korčok,0.0,0.0
528137,Beša (MI) - Bés,378,48.5269378,21.9469678,528137.0,Pellegrini,0.0,100.0
528145,Biel - Bély,1352,48.4050699,22.0551837,528145.0,Pellegrini,0.0,100.0
528153,Svätá Mária - Bodrogszentmária,532,48.4466147,21.8365305,528153.0,Korčok,0.0,0.0
528161,Boľ - Boly,734,48.4774023,21.9412321,528161.0,Korčok,0.0,0.0
528170,Borša - Borsi,1146,48.3964789,21.7017736,528170.0,Pellegrini,25.0,75.0
528188,Boťany - Battyán,1193,48.4518862,22.0984504,528188.0,Korčok,0.0,0.0
528200,Brehov - Imreg,583,48.4900623,21.8074736,528200.0,Pellegrini,0.0,100.0
528218,Brezina,653,48.5508245,21.552764,528218.0,Pellegrini,0.0,100.0
528226,Byšta,148,48.5242548,21.548842,528226.0,Pellegrini,0.0,100.0
528234,Cejkov,1171,48.4630738,21.7607819,528234.0,Pellegrini,0.0,100.0
528242,Čeľovce,550,48.6011477,21.62773,528242.0,Pellegrini,0.0,100.0
528251,Čerhov,749,48.4625633,21.6454869,528251.0,Korčok,0.0,0.0
528269,Černochov - Csarnahó,188,48.4431143,21.7269431,528269.0,Korčok,0.0,0.0
528277,Čičarovce - Csicser,902,48.5360572,22.0113144,528277.0,Korčok,0.0,0.0
528285,Čierna - Ágcsernyő,444,48.4336463,22.1230039,528285.0,Korčok,0.0,0.0
528293,Čierna nad Tisou - Tiszacsernyő,3586,48.4182814,22.0866408,528293.0,Pellegrini,0.0,100.0
528307,Čierne Pole,336,48.5814546,22.0718412,528307.0,Korčok,100.0,0.0
528315,Dargov,607,48.74387,21.564009,528315.0,Korčok,0.0,0.0
528323,Dobrá - Kisdobra,488,48.4080152,22.027485,528323.0,Pellegrini,0.0,100.0
528331,Drahňov - Deregnyő,1578,48.58886,21.9657794,528331.0,Korčok,0.0,0.0
528340,Dvorianky,650,48.7245671,21.7131102,528340.0,Korčok,100.0,0.0
528358,Egreš,461,48.6155517,21.5983901,528358.0,Korčok,0.0,0.0
528366,Hraň,1586,48.5454788,21.7849677,528366.0,Korčok,100.0,0.0
528374,Hrčeľ,1052,48.5202706,21.6902546,528374.0,Korčok,0.0,0.0
528382,Hriadky,417,48.7000262,21.7105296,528382.0,Korčok,0.0,0.0
528391,Ižkovce - Iske,91,48.5550878,21.9517601,528391.0,Korčok,0.0,0.0
528404,Kapušianske Kľačany - Kaposkelecsény,937,48.5103409,22.096317,528404.0,Korčok,0.0,0.0
528412,Kašov,296,48.4883096,21.7333816,528412.0,Korčok,0.0,0.0
528421,Kazimír,839,48.5281233,21.5891881,528421.0,Pellegrini,0.0,100.0
528439,Kožuchov,184,48.5625496,21.718252,528439.0,Korčok,0.0,0.0
528447,Kráľovský Chlmec - Királyhelmec,7489,48.4290759,21.9774606,528447.0,Pellegrini,33.33,66.67
528455,Kravany (TV),366,48.7645188,21.6365202,528455.0,Korčok,50.0,50.0
528463,Krišovská Liesková - Mokcsamogyorós,924,48.5880932,22.0285663,528463.0,Korčok,100.0,0.0
528471,Kuzmice (TV),1704,48.5729644,21.5594327,528471.0,Korčok,66.67,33.33
528480,Kysta,388,48.5056301,21.7136962,528480.0,Korčok,0.0,0.0
528498,Ladmovce - Ladamóc,307,48.4131584,21.7717998,528498.0,Pellegrini,33.33,66.67
528501,Lastovce,1250,48.5446429,21.628547,528501.0,Korčok,66.67,33.33
528510,Leles - Lelesz,1889,48.4755393,22.03557,528510.0,Korčok,0.0,0.0
528528,Luhyňa,309,48.4882367,21.6371884,528528.0,Korčok,0.0,0.0
528536,Malé Ozorovce,525,48.689136,21.5925468,528536.0,Korčok,0.0,0.0
528544,Malé Trakany - Kistárkány,1124,48.4044897,22.1231799,528544.0,Pellegrini,33.33,66.67
528552,Malý Horeš - Kisgéres,1091,48.3963685,21.9462653,528552.0,Pellegrini,0.0,100.0
528561,Malý Kamenec - Kiskövesd,438,48.3477138,21.7871941,528561.0,Korčok,0.0,0.0
528579,Maťovské Vojkovce - Mátyócvajkóc,705,48.5720544,22.1331939,528579.0,Korčok,100.0,0.0
528587,Michaľany,1744,48.5132081,21.6308794,528587.0,Pellegrini,25.0,75.0
528609,Nižný Žipov,1445,48.5801635,21.628258,528609.0,Pellegrini,0.0,100.0
528617,Novosad,1017,48.5303691,21.7445214,528617.0,Pellegrini,0.0,100.0
528625,Nový Ruskov,679,48.6482591,21.6715813,528625.0,Pellegrini,0.0,100.0
528633,Oborín - Abara,692,48.5142504,21.8646717,528633.0,Korčok,0.0,0.0
528641,Plechotice,749,48.6294913,21.6383455,528641.0,Pellegrini,0.0,100.0
528650,Svätuše - Bodrogszentes,779,48.4270968,21.9180969,528650.0,Korčok,0.0,0.0
528668,Poľany - Bodrogmező,506,48.478983,21.9874653,528668.0,Korčok,0.0,0.0
528676,Parchovany,1966,48.7500685,21.7225937,528676.0,Pellegrini,9.09,90.91
528684,Pribeník - Perbenyik,952,48.3934042,21.9914973,528684.0,Korčok,100.0,0.0
528692,Ptrukša - Szirénfalva,461,48.4732669,22.1342654,528692.0,Korčok,0.0,0.0
528706,Rad - Rad,498,48.4402692,21.866148,528706.0,Korčok,0.0,0.0
528714,Ruská - Dobóruszka,609,48.5349625,22.1394049,528714.0,Korčok,0.0,0.0
528722,Sečovce,8526,48.7035433,21.659905,528722.0,Pellegrini,15.38,84.62
528731,Holčíkovce,419,49.0207718,21.7214474,528731.0,Pellegrini,40.0,60.0
528749,Jasenovce,213,48.9974936,21.758275,528749.0,Korčok,0.0,0.0
528757,Jastrabie nad Topľou,487,48.9478555,21.6094348,528757.0,Pellegrini,0.0,100.0
528765,Juskova Voľa,296,48.8613437,21.5410273,528765.0,Pellegrini,0.0,100.0
528773,Kamenná Poruba (VT),1548,48.8467894,21.6446859,528773.0,Korčok,0.0,0.0
528781,Kladzany,536,48.88651,21.7587381,528781.0,Korčok,0.0,0.0
528790,Komárany,505,48.9248329,21.6382436,528790.0,Pellegrini,0.0,100.0
528803,Košarovce,620,49.0417308,21.7700164,528803.0,Korčok,50.0,50.0
528811,Kučín (VT),556,48.8694645,21.7516909,528811.0,Korčok,0.0,0.0
528820,Kvakovce,412,49.0137284,21.6726908,528820.0,Pellegrini,0.0,100.0
528838,Majerovce,449,48.8913715,21.7160947,528838.0,Pellegrini,0.0,100.0
528846,Malá Domaša,639,48.9799923,21.713295,528846.0,Korčok,0.0,0.0
528854,Matiaška,290,49.0734244,21.5823878,528854.0,Pellegrini,25.0,75.0
528862,Medzianky,299,49.0402556,21.4791894,528862.0,Pellegrini,0.0,100.0
528871,Merník,614,48.953408,21.6413014,528871.0,Korčok,100.0,0.0
528889,Michalok,276,48.9910483,21.6331329,528889.0,Korčok,0.0,0.0
528897,Nižná Sitnica,299,49.0777716,21.7826886,528897.0,Pellegrini,0.0,100.0
528901,Nižný Hrabovec,1625,48.8550735,21.7623987,528901.0,Pellegrini,20.0,80.0
528919,Nižný Hrušov,1508,48.80237,21.7704468,528919.0,Pellegrini,0.0,100.0
528927,Nižný Kručov,387,48.9047369,21.6531238,528927.0,Pellegrini,0.0,100.0
528935,Nová Kelča,330,49.0621884,21.7033673,528935.0,Korčok,0.0,0.0
528943,Ondavské Matiašovce,805,48.9407567,21.746442,528943.0,Pellegrini,25.0,75.0
528951,Pakostov,431,49.0965709,21.8277671,528951.0,Pellegrini,0.0,100.0
528960,Pavlovce (VT),797,49.01662,21.4352761,528960.0,Pellegrini,0.0,100.0
528978,Petkovce,135,49.0065778,21.6092284,528978.0,Pellegrini,0.0,100.0
528986,Petrovce (VT),450,48.9901258,21.464944,528986.0,Korčok,0.0,0.0
528994,Piskorovce,117,49.1117113,21.7351944,528994.0,Korčok,0.0,0.0
529001,Poša,941,48.8355517,21.7640665,529001.0,Korčok,0.0,0.0
529010,Prituľany - Притуляны,41,49.1325068,21.7651672,529010.0,Korčok,0.0,0.0
529028,Prosačov,211,49.054232,21.5430858,529028.0,Korčok,0.0,0.0
529036,Radvanovce,218,49.0519256,21.4613088,529036.0,Korčok,0.0,0.0
529044,Rafajovce,165,49.0445885,21.7377672,529044.0,Korčok,0.0,0.0
529052,Remeniny,273,49.0418843,21.5625838,529052.0,Korčok,50.0,50.0
529061,Rohožník (HE) - Рогожник,44,49.1151342,21.7584106,529061.0,Korčok,0.0,0.0
529079,Rudlov,687,48.9279934,21.5421649,529079.0,Pellegrini,0.0,100.0
529087,Ruská Kajňa,108,49.1239711,21.8251207,529087.0,Korčok,0.0,0.0
529095,Ruská Poruba - Руська Поруба,214,49.1417242,21.7915077,529095.0,Pellegrini,0.0,100.0
529109,Ruská Voľa,86,49.1011329,21.5832628,529109.0,Korčok,0.0,0.0
529117,Vyšný Kazimír,188,48.9417352,21.6827605,529117.0,Korčok,0.0,0.0
529125,Sačurov,2478,48.8226654,21.6887701,529125.0,Pellegrini,16.67,83.33
529133,Sečovská Polianka,2701,48.785208,21.6897143,529133.0,Pellegrini,20.0,80.0
529141,Sedliská,1477,48.9116391,21.7210269,529141.0,Pellegrini,0.0,100.0
529150,Skrabské,775,49.0174053,21.5881533,529150.0,Korčok,0.0,0.0
529168,Slovenská Kajňa,727,48.968558,21.6904915,529168.0,Pellegrini,0.0,100.0
529176,Soľ,2629,48.9202136,21.5992338,529176.0,Pellegrini,0.0,100.0
529184,Štefanovce (VT),107,48.9611505,21.7810976,529184.0,Pellegrini,0.0,100.0
529192,Tovarné,992,48.9178947,21.7641438,529192.0,Pellegrini,0.0,100.0
529206,Tovarnianska Polianka,110,48.8946999,21.7730551,529206.0,Korčok,0.0,0.0
529214,Vavrinec,55,49.0501005,21.6006038,529214.0,Korčok,0.0,0.0
529222,Vechec,2837,48.8659514,21.6084063,529222.0,Pellegrini,0.0,100.0
529231,Vlača,226,49.0495947,21.5022913,529231.0,Pellegrini,20.0,80.0
529249,Vyšná Sitnica,344,49.1023984,21.7844161,529249.0,Pellegrini,0.0,100.0
529257,Vyšný Žipov,1142,48.9797062,21.5974116,529257.0,Pellegrini,33.33,66.67
529265,Zámutov,3290,48.8986082,21.5181532,529265.0,Pellegrini,25.0,75.0
529273,Závada (HE) - Завада,65,49.1759735,21.7847816,529273.0,Korčok,0.0,0.0
529281,Zlatník,76,48.9623234,21.5297795,529281.0,Korčok,0.0,0.0
529290,Žalobín,819,48.9730952,21.7468053,529290.0,Korčok,0.0,0.0
542652,Bánovce nad Bebravou,17311,48.7246135,18.249017,542652.0,Pellegrini,17.78,82.22
542661,Belince,364,48.4621908,18.0919359,542661.0,Korčok,0.0,0.0
542695,Biskupová,244,48.461475,17.9831958,542695.0,Korčok,100.0,0.0
542709,Blesovce,346,48.5559999,18.0408008,542709.0,Korčok,100.0,0.0
542717,Bojná,2028,48.5956803,18.0340825,542717.0,Pellegrini,0.0,100.0
